Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;;29/01/2026;13:37;419778AG;;SELLADOR MULTICLIMA 750 ML;SELLADOR MULTICLIMA 750 ML;;;2,000;2,00;14,9000;0,00;29,80;21,00
No;Almacén 16;;29/01/2026;13:37;333661AG;;BROCHA BASIC Nº20;BROCHA BASIC Nº20;;;1,000;1,00;1,9600;40,00;1,18;21,00
No;Almacén 16;;29/01/2026;13:37;6241;;PORTES;PORTES;;;1,000;1,00;6,7500;0,00;6,75;21,00
