Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;1/649;11/02/2026;11:47;CARG.GROWATT.22;;CARGADOR COCHE GROWATT 22KW THOT 22AS-P /WIFI, RFID);CARGADOR COCHE GROWATT 22KW THOT 22AS-P /WIFI, RFID);;;1,000;1,00;400,0000;0,00;400,00;21,00
No;Almacén 16;;16/02/2026;13:33;624;;TRANSPORTES;TRANSPORTES;;;1,000;1,00;4,0000;0,00;4,00;21,00
