Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;1/830;24/02/2026;11:13;JASOLAR535;;MÓDULO FOTOV. JASOLAR MONO 535W BF BIFACIAL 120C 2063X1134X30;ALMACÉN;;;216,000;216,00;63,5900;0,00;13.735,44;21,00
No;Almacén 16;;27/02/2026;16:15;6241;;PORTES;PORTES;;;1,000;1,00;350,0000;0,00;350,00;21,00
