Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;;30/01/2026;11:07;BATLIT5.12;;BATERIA DE LITIO DYNESS DL5.0 C51.2V 5.12KWh;ALMACÉN;;;10,000;10,00;690,0000;0,00;6.900,00;21,00
No;Almacén 16;;30/01/2026;11:07;6241;;PORTES;PORTES;;;1,000;1,00;69,0000;0,00;69,00;21,00
