Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;1/175;14/01/2026;17:08;VICTRON250/70;;VICTRON SMARTSOLAR MPPT 250/70-TR;VICTRON SMARTSOLAR MPPT 250/70-TR;;;1,000;1,00;316,8200;0,00;316,82;21,00
No;Almacén 16;;19/01/2026;13:09;624;;TRANSPORTES;TRANSPORTES;;;1,000;1,00;1,5800;0,00;1,58;21,00
