Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;72963;11/02/2026;11:48;199-338023;;CABLE FLAT 1.5M TARJETA DISPLAY 16 PINES (CAVO FLAT 16 VIE L=.5M REPUESTO;JAVI GALERA;;;1,000;1,00;15,0000;30,00;10,50;21,00
No;Almacén 16;;12/02/2026;13:15;624;;TRANSPORTES;TRANSPORTES;;;1,000;1,00;9,0000;0,00;9,00;21,00
