Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;2026 000870;28/01/2026;15:57;68867MM;;DISPLAY NEGRO DE BOTONES MULTIMARCA;DISPLAY NEGRO DE BOTONES MULTIMARCA;;;1,000;1,00;60,0000;40,00;36,00;21,00
No;Almacén 16;;28/01/2026;13:00;6241;;PORTES;PORTES;;;1,000;1,00;7,0000;0,00;7,00;21,00
