Coste;Almacén;Albarán Prov.;Fecha;Hora;N/Referencia;Refª.Prov.;Artículo;Descripción Ampliada;Ref Lote;Matrícula;PAQUETES;Cantidad;Precio;% Dto.;Importe;% IVA
No;Almacén 16;602000275;13/02/2026;16:09;SGF32DC;;PORTAFUSIBLE SECCIONABLE 1P HASTA 35A 1000V DC SIN INDICADOR DE FUSIÓN, MAXGE;PORTAFUSIBLE SECCIONABLE 1P HASTA 35A 1000V DC SIN INDICADOR DE FUSIÓN, MAXGE;;;24,000;24,00;1,6280;0,00;39,07;21,00
No;Almacén 16;602000275;13/02/2026;16:09;GAE 233.2500.0;;MANGUITO FLEXIBLE M-25 -DE PCV-;MANGUITO FLEXIBLE M-25 -DE PCV-;;;50,000;50,00;1,3460;0,00;67,30;21,00
